guid/image	labels	scores	boxes
7a8b1e0a-be2c-44ba-af1e-c87d89402ca7/0086	[2, 0, 2, 1, 1]	[0.99998939037323, 5.740064807469025e-05, 2.9122915293555707e-05, 9.864155799732544e-06, 7.550956979684997e-06]	[[0.37424910068511963, 0.3383302390575409, 0.43113818764686584, 0.36598533391952515], [0.37097805738449097, 0.3332977294921875, 0.4309195578098297, 0.36841705441474915], [0.0, 0.20021365582942963, 0.9640420079231262, 1.0], [0.0, 0.14408668875694275, 0.8755589723587036, 0.9911436438560486], [0.3831249177455902, 0.3358609080314636, 0.43192991614341736, 0.3677666485309601]]
07fd6b85-0486-4790-ad35-a90a6b79c66c/0050	[2, 2, 0, 1, 2]	[0.9999679327011108, 0.0006605281960219145, 0.00020891068561468273, 6.5084959715022705e-06, 4.157299827056704e-06]	[[0.39850711822509766, 0.7969515323638916, 0.4322434365749359, 0.8624194860458374], [0.3976195454597473, 0.7703160047531128, 0.4332616329193115, 0.8025513291358948], [0.393125981092453, 0.7935196161270142, 0.435757577419281, 0.8641811013221741], [0.40382349491119385, 0.7977887988090515, 0.43530166149139404, 0.8605707287788391], [0.4062139391899109, 0.366952121257782, 0.47198250889778137, 0.41235217452049255]]
d9eaef25-7d75-45e3-9f70-6fb1a11a3456/0049	[2, 0, 1, 1, 2]	[0.9999186992645264, 0.009261418133974075, 0.00012658089690376073, 7.010202125456999e-07, 4.385474881019036e-07]	[[0.29788851737976074, 0.46792060136795044, 0.46813419461250305, 0.559171199798584], [0.29380351305007935, 0.45843613147735596, 0.4782956838607788, 0.5698625445365906], [0.31637606024742126, 0.45983973145484924, 0.47583457827568054, 0.563238799571991], [0.010189259424805641, 0.0, 0.12303601205348969, 0.12587900459766388], [0.0, 0.5318915843963623, 0.9056635499000549, 1.0]]
59bc8d9d-7ab9-4383-ab1b-c5b4941fb6f9/0045	[0, 1, 2, 1, 1]	[0.9999951124191284, 0.002127646002918482, 0.0006863926537334919, 7.258833647938445e-05, 3.988234675489366e-05]	[[0.3976958096027374, 0.24469895660877228, 0.4559139013290405, 0.3110945522785187], [0.0, 0.33952927589416504, 0.6135247349739075, 0.9604244232177734], [0.39942246675491333, 0.24947237968444824, 0.45322343707084656, 0.3101419508457184], [0.0, 0.15513400733470917, 0.7950240969657898, 0.9724950790405273], [0.3886565566062927, 0.9805128574371338, 0.4324629008769989, 1.0]]
6b08aacf-49fe-445b-8085-41d09f937be5/0005	[2, 2, 1, 0, 0]	[0.9999971389770508, 0.005272459704428911, 0.004162563942372799, 0.002747614635154605, 0.0007861907361075282]	[[0.3767746090888977, 0.19942711293697357, 0.41631531715393066, 0.23352818191051483], [0.3886312246322632, 0.0012508536456152797, 0.4809795320034027, 0.021064000204205513], [0.40341779589653015, 0.0008279592148028314, 0.4837266504764557, 0.022369295358657837], [0.38604918122291565, 0.0004996246425434947, 0.47824907302856445, 0.02458188124001026], [0.3734738826751709, 0.1940661519765854, 0.4197099506855011, 0.23810234665870667]]
af3ae5e6-27ef-4699-beb3-f2c72831a594/0206	[1, 2, 0, 0, 1]	[0.9999998807907104, 7.363971235463396e-05, 3.5999444662593305e-05, 7.218969130917685e-06, 5.466904440254439e-06]	[[0.3617911636829376, 0.3466200828552246, 0.7324842214584351, 0.6367458701133728], [0.3623000383377075, 0.36078914999961853, 0.7325827479362488, 0.6248825192451477], [0.41105011105537415, 0.3550220727920532, 0.7363349795341492, 0.6395286321640015], [0.294310063123703, 0.3177562654018402, 0.7868557572364807, 0.6556610465049744], [0.0, 0.0, 0.5801786780357361, 0.4036267399787903]]
1dac619e-4123-42e9-bf11-8df2db3facf7/0067	[1, 1, 2, 2, 0]	[1.0, 4.04082857130561e-05, 3.2251009542960674e-05, 3.1525062240689294e-06, 2.1388818822742905e-06]	[[0.4031158685684204, 0.20286300778388977, 0.5348528623580933, 0.37407222390174866], [0.026489663869142532, 0.2013573795557022, 0.8399410843849182, 0.9407577514648438], [0.0, 0.1682554930448532, 0.9294264316558838, 0.9841943979263306], [0.391147255897522, 0.2072705179452896, 0.5356497168540955, 0.3689797520637512], [0.39703235030174255, 0.2079329937696457, 0.5471086502075195, 0.3591243326663971]]
06acf647-e2e9-4562-aa42-eed217e5bd84/0007	[0, 2, 1, 1, 2]	[0.9999995231628418, 0.00016470812261104584, 0.00012870955106336623, 1.3504574098988087e-06, 1.9849343857458734e-07]	[[0.057162027806043625, 0.34747669100761414, 0.5885421633720398, 0.5919129252433777], [0.08791100978851318, 0.35678231716156006, 0.5934687256813049, 0.6039873957633972], [0.0591483972966671, 0.36215564608573914, 0.5427823662757874, 0.5747206807136536], [0.06824446469545364, 0.2945774495601654, 0.5726814866065979, 0.6352925300598145], [0.19601553678512573, 0.00472612539306283, 0.31259357929229736, 0.022921204566955566]]
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0024	[2, 0, 0, 0, 0]	[0.999995231628418, 5.7772875152295455e-05, 3.888950595865026e-05, 7.5922712312603835e-06, 2.74132958111295e-06]	[[0.36578890681266785, 0.38399046659469604, 0.45238369703292847, 0.4510672092437744], [0.02276850864291191, 0.008696801029145718, 0.07169528305530548, 0.03844602778553963], [0.3608091473579407, 0.38415342569351196, 0.4522594213485718, 0.4547020196914673], [0.03934187442064285, 0.011892665177583694, 0.09800982475280762, 0.02952440269291401], [0.0262813251465559, 0.015482932329177856, 0.07109867036342621, 0.04508652910590172]]
400a07ae-a945-41de-8a94-b0bf655474e5/0000	[1, 2, 0, 0, 0]	[0.9999973773956299, 0.00010591388854663819, 9.445357864024118e-05, 7.46183650335297e-05, 7.372080290224403e-05]	[[0.3073898255825043, 0.0, 0.36016443371772766, 0.05538902431726456], [0.3010382354259491, 0.004335090052336454, 0.36087268590927124, 0.05127156898379326], [0.04589168727397919, 0.007108882535248995, 0.10579068958759308, 0.032598547637462616], [0.29488322138786316, 0.004284559283405542, 0.3650486171245575, 0.055540841072797775], [0.027148496359586716, 0.006334156729280949, 0.10119723528623581, 0.03712639585137367]]
07fd6b85-0486-4790-ad35-a90a6b79c66c/0027	[2, 2, 2, 0, 2]	[0.9999994039535522, 4.7057870688149706e-05, 2.5208575607393868e-05, 1.3458587091008667e-05, 1.0835708962986246e-05]	[[0.3935893774032593, 0.48276159167289734, 0.4239652156829834, 0.5036945343017578], [0.4334454834461212, 0.0012049779761582613, 0.5725904107093811, 0.01770542562007904], [0.4014650285243988, 0.16330434381961823, 0.4282706379890442, 0.18463657796382904], [0.3382655084133148, 0.0, 0.41503486037254333, 0.018751485273241997], [0.4011240303516388, 0.1797853261232376, 0.42909446358680725, 0.19909724593162537]]
62995e02-a09c-43f2-99e5-e23381915b37/0053	[1, 1, 2, 1, 2]	[0.9999991655349731, 0.162323996424675, 0.008519476279616356, 0.0020508309826254845, 0.0003804755106102675]	[[0.3983513414859772, 0.0, 0.8219112753868103, 0.1597481369972229], [0.0, 0.021399175748229027, 0.7424731254577637, 0.9150885343551636], [0.0, 0.0, 0.9500709772109985, 0.9650028944015503], [0.00717411283403635, 0.09393142908811569, 0.9371111392974854, 0.6688278317451477], [0.0, 0.31573715806007385, 1.0, 1.0]]
b2365de5-858e-40b3-b782-68fdc6068389/0020	[1, 2, 0, 1, 1]	[0.9999998807907104, 6.414553354261443e-05, 1.102518945117481e-05, 1.1730509186236304e-06, 9.782523875401239e-07]	[[0.3131568729877472, 0.42700955271720886, 0.7753260731697083, 0.7364316582679749], [0.32344308495521545, 0.43776875734329224, 0.77934730052948, 0.7285595536231995], [0.25921422243118286, 0.4551141560077667, 0.8138924241065979, 0.7179279327392578], [0.04800805449485779, 0.022186443209648132, 0.08660390228033066, 0.03818315640091896], [0.032546915113925934, 0.011300994083285332, 0.07390443980693817, 0.042873937636613846]]
07fd6b85-0486-4790-ad35-a90a6b79c66c/0026	[2, 0, 1, 2, 1]	[0.9999984502792358, 6.463190220529214e-05, 9.750254321261309e-06, 4.843692295253277e-06, 1.1421179806347936e-06]	[[0.3780956566333771, 0.48921525478363037, 0.4085879325866699, 0.5096116662025452], [0.37505772709846497, 0.48607146739959717, 0.41143298149108887, 0.5131714344024658], [0.38107287883758545, 0.48680657148361206, 0.40941426157951355, 0.5116922855377197], [0.016508260741829872, 0.5376288294792175, 0.9511378407478333, 1.0], [0.0, 0.5441662669181824, 0.788689136505127, 0.9807758331298828]]
630f5200-f86e-490f-8764-1ecf1d398f5b/0091	[2, 0, 1, 1, 2]	[0.9999955892562866, 0.00013467103417497128, 3.149211988784373e-05, 1.4455180462391581e-05, 1.3292901712702587e-05]	[[0.35770148038864136, 0.6414214968681335, 0.3849843740463257, 0.6678261756896973], [0.3561834990978241, 0.6397621631622314, 0.385610431432724, 0.6713443994522095], [0.15959219634532928, 0.0, 0.8966206908226013, 0.9320168495178223], [0.05368399992585182, 0.0073112198151648045, 0.8815104961395264, 0.5796358585357666], [0.0, 0.002374777803197503, 0.9181259870529175, 0.7980318069458008]]
3f70775d-223d-4929-b6ac-ab687814a34d/0038	[1, 0, 0, 0, 0]	[0.9999985694885254, 0.0001903218508232385, 0.00016675752704031765, 0.00013077014591544867, 7.895117596490309e-05]	[[0.44046708941459656, 0.07716964185237885, 0.47523269057273865, 0.10539600253105164], [0.06489752233028412, 0.009248466230928898, 0.10842932015657425, 0.03528627008199692], [0.08339948207139969, 0.008599180728197098, 0.1398080587387085, 0.027118319645524025], [0.07324087619781494, 0.008942665532231331, 0.14782702922821045, 0.03976951539516449], [0.08962924778461456, 0.011937863193452358, 0.15106481313705444, 0.034128379076719284]]
53f2206c-7284-413b-86eb-bd9a86f279bb/0002	[1, 2, 2, 0, 0]	[0.9999760389328003, 0.00023203030286822468, 0.00012920855078846216, 0.00012524821795523167, 8.034722850425169e-05]	[[0.0044539389200508595, 0.0, 0.6918526291847229, 0.8493773937225342], [0.0215834341943264, 0.0, 0.6978167295455933, 0.9407384395599365], [0.0, 0.047911256551742554, 0.8906533122062683, 0.844186544418335], [0.09575887024402618, 0.0, 0.6398069858551025, 0.7849851250648499], [0.0, 0.08628597110509872, 0.7410078048706055, 0.8299750089645386]]
cb65a1e9-c01f-49ce-8e46-0f791aae4bf9/0021	[2, 0, 2, 1, 0]	[0.9999985694885254, 7.648968312423676e-05, 5.0078786443918943e-05, 2.595053501863731e-06, 1.8191641402154346e-06]	[[0.3927643895149231, 0.1698344349861145, 0.44260889291763306, 0.2089148312807083], [0.38884904980659485, 0.1676293909549713, 0.4479822516441345, 0.21247030794620514], [0.0, 0.22182762622833252, 0.9971719980239868, 0.9967982769012451], [0.3964823782444, 0.16929225623607635, 0.44526198506355286, 0.2101275473833084], [0.09546171128749847, 0.006997722201049328, 0.1623401641845703, 0.02369229681789875]]
e47d46c4-05cd-490d-9aaf-bce1d11d21be/0125	[1, 1, 2, 1, 2]	[0.9963550567626953, 0.01805085875093937, 0.015364243648946285, 0.001168235088698566, 0.0008780003990978003]	[[0.44883203506469727, 0.21260276436805725, 0.5159467458724976, 0.2988819479942322], [0.008941324427723885, 0.28329363465309143, 0.9514693021774292, 0.9629335999488831], [0.0, 0.07238026708364487, 1.0, 1.0], [0.005237223114818335, 0.009437315165996552, 0.8356310725212097, 1.0], [0.002574991900473833, 0.3923203945159912, 0.9507239460945129, 1.0]]
435ebc5b-40e8-401c-9816-8f584427f82c/0162	[1, 2, 2, 0, 1]	[0.9999992847442627, 5.202074316912331e-05, 2.0215989934513345e-05, 1.3481838323059492e-05, 2.5435001589357853e-06]	[[0.40798628330230713, 0.3612927198410034, 0.4405656158924103, 0.3835674822330475], [0.0, 0.20487332344055176, 0.9434986710548401, 1.0], [0.40331315994262695, 0.36292287707328796, 0.440762460231781, 0.3824155032634735], [0.4024260938167572, 0.3625470697879791, 0.44060319662094116, 0.38735491037368774], [0.047346677631139755, 0.26057931780815125, 0.9484983682632446, 0.9560468196868896]]
3f70775d-223d-4929-b6ac-ab687814a34d/0060	[1, 0, 0, 0, 0]	[0.9999994039535522, 0.0007505816756747663, 0.00042270173435099423, 0.00031765917083248496, 0.00021578799351118505]	[[0.4400756359100342, 0.07722964137792587, 0.47519615292549133, 0.10566351562738419], [0.08324914425611496, 0.009325901046395302, 0.14023518562316895, 0.02732771448791027], [0.07092427462339401, 0.009825402870774269, 0.14537453651428223, 0.04006216302514076], [0.08608416467905045, 0.012721593491733074, 0.15028275549411774, 0.0331573486328125], [0.0937599390745163, 0.005909239407628775, 0.15580587089061737, 0.027198268100619316]]
6b08aacf-49fe-445b-8085-41d09f937be5/0028	[1, 2, 1, 1, 0]	[0.9999994039535522, 7.56264416850172e-05, 4.451515997061506e-05, 2.9888069548178464e-05, 2.705175029404927e-05]	[[0.4183115065097809, 0.00040392723167315125, 0.5063716769218445, 0.1269480437040329], [0.4115026295185089, 0.005008731037378311, 0.5058830976486206, 0.11696634441614151], [0.06508923321962357, 0.3345988690853119, 0.8819168210029602, 0.9384561777114868], [0.13329443335533142, 0.0, 0.9549193978309631, 0.9470205903053284], [0.4109923839569092, 0.0028866238426417112, 0.5082264542579651, 0.11794019490480423]]
937869c5-e3b8-42d0-a0ef-5fe03e88c26f/0139	[2, 0, 1, 2, 1]	[0.9999885559082031, 5.434099875856191e-05, 1.0588288205326535e-05, 1.57339718498406e-06, 1.4817111377851688e-06]	[[0.3877710700035095, 0.3631281852722168, 0.4157525300979614, 0.38113927841186523], [0.3864482641220093, 0.3623962700366974, 0.41745293140411377, 0.38385456800460815], [0.39078280329704285, 0.3626408278942108, 0.4150457978248596, 0.3823067247867584], [0.023385172709822655, 0.5506895184516907, 0.8788415193557739, 1.0], [0.014341674745082855, 0.5487377643585205, 0.7552304863929749, 0.9975250959396362]]
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0074	[1, 2, 0, 2, 1]	[0.9999998807907104, 1.0437182027089875e-05, 8.680828614160419e-06, 8.35075570648769e-06, 4.025039288535481e-06]	[[0.34654751420021057, 0.33663225173950195, 0.6688337922096252, 0.5836068987846375], [0.023420125246047974, 0.4623149037361145, 0.8926363587379456, 0.9594727158546448], [0.28297215700149536, 0.3187781870365143, 0.7347144484519958, 0.5881772041320801], [0.3236427307128906, 0.3446730375289917, 0.6827186346054077, 0.5761026740074158], [0.03002282604575157, 0.47617819905281067, 0.779369592666626, 0.9687603712081909]]
2a83167d-bba3-402b-a646-0d27569efbd9/0074	[1, 2, 0, 2, 1]	[0.9999886751174927, 0.00945190154016018, 0.001117108971811831, 0.0002001870598178357, 7.403270865324885e-05]	[[0.21601223945617676, 0.0027157848235219717, 0.4896632134914398, 0.2580587863922119], [0.20413899421691895, 0.004625583533197641, 0.48947134613990784, 0.25300872325897217], [0.18156705796718597, 0.019508909434080124, 0.487027108669281, 0.24774214625358582], [0.0, 0.2318321317434311, 0.9717720150947571, 0.962914228439331], [0.08827494084835052, 0.2360459864139557, 0.8793518543243408, 0.9176458716392517]]
65725892-b191-4d0c-831c-5f4f84a3b0a9/0024	[0, 1, 0, 0, 2]	[0.999997615814209, 9.567933739162982e-05, 4.252982034813613e-05, 2.349308124394156e-05, 1.2293867257540114e-05]	[[0.3718438148498535, 0.7501338720321655, 0.39668262004852295, 0.765747606754303], [0.3744126856327057, 0.7465246915817261, 0.3935545086860657, 0.7652366161346436], [0.035164278000593185, 0.01084823813289404, 0.0972791314125061, 0.02889532968401909], [0.01688753068447113, 0.008579300716519356, 0.07214225828647614, 0.03813237324357033], [0.3730747401714325, 0.7488721609115601, 0.3951638638973236, 0.7664293646812439]]
e01aefe6-f367-4c00-b006-f9327a1ffc5f/0010	[0, 2, 1, 0, 1]	[0.9999995231628418, 2.7235042580286972e-05, 3.935406311939005e-06, 2.20564146502511e-07, 1.9654211769193353e-07]	[[0.3850729167461395, 0.6042400598526001, 0.42395490407943726, 0.6347572207450867], [0.3861086070537567, 0.6038199663162231, 0.4235711693763733, 0.6367889642715454], [0.38998544216156006, 0.5999184250831604, 0.42287760972976685, 0.6388728618621826], [0.05385923385620117, 0.012835809960961342, 0.10162965953350067, 0.029768547043204308], [0.013271401636302471, 0.037642091512680054, 0.038604699075222015, 0.06996247917413712]]
8b2d3265-8b38-439d-86e9-92dccfee4cb5/0187	[1, 0, 2, 2, 1]	[0.9999991655349731, 6.31595539744012e-05, 1.7630314687266946e-05, 9.216842954629101e-06, 6.228061920410255e-06]	[[0.4027038514614105, 0.7500526905059814, 0.48476675152778625, 0.842900276184082], [0.07485222071409225, 0.005556138698011637, 0.16272445023059845, 0.02386046200990677], [0.4015290141105652, 0.46747273206710815, 0.4408545196056366, 0.5022991299629211], [0.4049713909626007, 0.4789513349533081, 0.44040319323539734, 0.5061396956443787], [0.06848303973674774, 0.0033843901474028826, 0.16110481321811676, 0.025220714509487152]]
53f2206c-7284-413b-86eb-bd9a86f279bb/0099	[1, 2, 0, 2, 0]	[0.9999568462371826, 0.0003489014634396881, 0.00016305403551086783, 6.813750951550901e-05, 4.613570490619168e-05]	[[0.0, 0.005274350289255381, 0.6977662444114685, 0.834760308265686], [0.01391257718205452, 0.0, 0.68793123960495, 0.9357666969299316], [0.09140530973672867, 0.0, 0.6334481239318848, 0.8006688356399536], [0.0, 0.10288833826780319, 0.8324747681617737, 0.7909036874771118], [0.0, 0.08707702904939651, 0.779150128364563, 0.7948869466781616]]
d9eaef25-7d75-45e3-9f70-6fb1a11a3456/0051	[2, 0, 1, 2, 0]	[0.9999662637710571, 0.008192703127861023, 0.0016509941779077053, 2.9237962735351175e-06, 1.0317232863599202e-06]	[[0.33815470337867737, 0.3953808546066284, 0.5117607116699219, 0.48864758014678955], [0.3390909731388092, 0.3865866959095001, 0.5207758545875549, 0.5035691857337952], [0.35431385040283203, 0.3915407359600067, 0.5178394913673401, 0.49324509501457214], [0.0, 0.5589307546615601, 0.9278243780136108, 1.0], [0.08704821020364761, 0.007346831262111664, 0.16015544533729553, 0.026359887793660164]]
8fe618c9-8ea6-4f82-b634-cfebc8a47122/0087	[1, 2, 0, 1, 2]	[0.999941349029541, 0.000341276841936633, 7.50203980715014e-05, 9.480675544182304e-06, 1.3434830634651007e-06]	[[0.39883989095687866, 0.5822713971138, 0.423920601606369, 0.6077870726585388], [0.3937155306339264, 0.5825067758560181, 0.42306262254714966, 0.6051176190376282], [0.391821026802063, 0.5809734463691711, 0.4260932505130768, 0.6118003726005554], [0.3987919092178345, 0.5752308964729309, 0.42483511567115784, 0.5999360680580139], [0.3940195143222809, 0.5766787528991699, 0.4239549934864044, 0.5978676676750183]]
8fe618c9-8ea6-4f82-b634-cfebc8a47122/0175	[1, 2, 0, 1, 0]	[0.9999680519104004, 0.0002876835933420807, 0.000198851092136465, 0.0001391887926729396, 0.00012646813411265612]	[[0.0011731364065781236, 0.0, 0.6866394877433777, 0.8473066687583923], [0.023335611447691917, 0.0, 0.6924747824668884, 0.9342867732048035], [0.0, 0.08250746876001358, 0.7343279719352722, 0.8208816647529602], [0.04450292885303497, 0.0, 0.495088130235672, 0.7729872465133667], [0.0986851155757904, 0.0, 0.6395588517189026, 0.777519702911377]]
09da3137-b836-479b-a4c9-5bdfa9b549e0/0113	[1, 2, 0, 2, 0]	[0.9999990463256836, 0.0038502574898302555, 0.0006146145169623196, 0.0002034341887338087, 0.00014839762297924608]	[[0.30826979875564575, 0.43132680654525757, 0.5917607545852661, 0.7773844003677368], [0.29461851716041565, 0.43716832995414734, 0.5967897772789001, 0.7814431190490723], [0.2696325182914734, 0.3775623142719269, 0.6508039236068726, 0.8382856249809265], [0.36449581384658813, 0.3651782274246216, 0.39001500606536865, 0.38390442728996277], [0.07044895738363266, 0.003345581702888012, 0.15957213938236237, 0.021773628890514374]]
af3ae5e6-27ef-4699-beb3-f2c72831a594/0155	[1, 0, 2, 0, 0]	[0.9999998807907104, 2.1663350707967766e-05, 1.649507430556696e-05, 1.755929361024755e-06, 1.4602427427234943e-06]	[[0.3835449516773224, 0.36336180567741394, 0.5761359930038452, 0.5133141875267029], [0.40441328287124634, 0.3747187852859497, 0.5444480180740356, 0.5125736594200134], [0.38108789920806885, 0.3665512502193451, 0.5700233578681946, 0.5083028078079224], [0.0825362503528595, 0.008351434953510761, 0.16246534883975983, 0.024234186857938766], [0.056800272315740585, 0.011470821686089039, 0.11183308809995651, 0.030472828075289726]]
