guid/image	labels	scores	boxes
c6b38078-47e9-41e4-913a-c082736fb1cf/0186	[1, 1, 0, 1, 1]	[0.9869864583015442, 0.0021217099856585264, 0.0017696247668936849, 0.0014030133606866002, 0.0009473643731325865]	[[0.3658854365348816, 0.696549117565155, 0.42283862829208374, 0.8179337382316589], [0.3593956530094147, 0.6840766072273254, 0.44183459877967834, 0.8577479720115662], [0.15874826908111572, 0.0050329770892858505, 0.3098650276660919, 0.05780975520610809], [0.2873481810092926, 0.6981554627418518, 0.4750719964504242, 0.8436149954795837], [0.31974586844444275, 0.7065775394439697, 0.4221899211406708, 0.9239929914474487]]
937869c5-e3b8-42d0-a0ef-5fe03e88c26f/0084	[2, 2, 0, 2, 2]	[0.9730347990989685, 0.0015214186860248446, 0.0005382821545936167, 0.0005143742891959846, 0.00025286810705438256]	[[0.4003883898258209, 0.2992982566356659, 0.4253542125225067, 0.31484541296958923], [0.39377400279045105, 0.2625955045223236, 0.4200235903263092, 0.2804976999759674], [0.34455105662345886, 0.0028516948223114014, 0.40237757563591003, 0.04386118799448013], [0.21544748544692993, 0.004486348479986191, 0.9959009289741516, 0.04934335872530937], [0.30843329429626465, 0.004615148529410362, 0.8297053575515747, 0.030074158683419228]]
c6b38078-47e9-41e4-913a-c082736fb1cf/0191	[1, 2, 2, 0, 2]	[0.9978811144828796, 0.0006681029335595667, 0.0002978008415084332, 0.00023882593086455017, 0.00023682869505137205]	[[0.39858072996139526, 0.8121806383132935, 0.46550071239471436, 0.883679986000061], [0.3248600959777832, 0.0016889553517103195, 0.6303480267524719, 0.05643148720264435], [0.4147097170352936, 0.0022349106147885323, 0.5685422420501709, 0.032880645245313644], [0.10704304277896881, 0.08935725688934326, 0.4990288019180298, 0.8918022513389587], [0.46968477964401245, 0.0, 0.5856747031211853, 0.02944408729672432]]
0cec3d1f-544c-4146-8632-84b1f9fe89d3/0042	[1, 1, 1, 1, 1]	[0.9888429641723633, 0.0063507030718028545, 0.0015732162864878774, 0.0006304209236986935, 0.0005043626297265291]	[[0.3677256405353546, 0.8809611797332764, 0.460353285074234, 0.9987348318099976], [0.0, 0.0004516132175922394, 0.9159928560256958, 0.106376051902771], [0.15444444119930267, 0.15998265147209167, 0.4390448331832886, 0.33562177419662476], [0.09711158275604248, 0.13779598474502563, 0.8619582653045654, 0.8797374367713928], [0.06917887926101685, 0.0034977495670318604, 0.7370306849479675, 0.15302136540412903]]
2a279bda-651c-4740-a616-6862aa904c24/0152	[1, 2, 1, 2, 2]	[0.9974837303161621, 0.00049344461876899, 0.00028000480961054564, 0.0002143859164789319, 0.0001451206480851397]	[[0.3667870759963989, 0.4640374183654785, 0.5203812122344971, 0.5620958805084229], [0.7894755601882935, 0.7868619561195374, 1.0, 1.0], [0.3790067434310913, 0.005479536950588226, 0.8583427667617798, 0.04470474272966385], [0.1603555828332901, 0.006329767405986786, 0.47478240728378296, 0.07840161770582199], [0.8635286688804626, 0.7271270155906677, 1.0, 1.0]]
fc26f4db-22c1-49c7-be8d-b769476cdff2/0071	[2, 2, 1, 2, 2]	[0.9520729184150696, 0.040488533675670624, 0.014801432378590107, 0.00455828569829464, 0.004401090554893017]	[[0.38106048107147217, 0.5114172697067261, 0.41597360372543335, 0.5283827781677246], [0.02713906764984131, 0.00827336311340332, 0.5441059470176697, 0.22064390778541565], [0.4420730471611023, 0.8931711316108704, 0.5260273218154907, 0.9898735880851746], [0.013720467686653137, 0.0, 0.36507564783096313, 0.21023622155189514], [0.02249540388584137, 0.6573783159255981, 0.3880434036254883, 0.9916157722473145]]
60ed87f2-7474-43e2-9d9f-b1072f4a1e39/0029	[1, 0, 2, 0, 0]	[0.9999967813491821, 0.019670376554131508, 0.0062174610793590546, 0.0027944643516093493, 0.000810538767836988]	[[0.2551579475402832, 0.4274492859840393, 0.638242781162262, 0.6421505808830261], [0.25683850049972534, 0.4297642707824707, 0.6486237049102783, 0.6451797485351562], [0.25683850049972534, 0.4297642707824707, 0.6486237049102783, 0.6451797485351562], [0.06864364445209503, 0.003397386521100998, 0.18864180147647858, 0.05143051594495773], [0.015975475311279297, 0.011081203818321228, 0.27736347913742065, 0.16574734449386597]]
4d5aa6f5-6d2e-444a-8960-e73c62cde93f/0060	[2, 1, 0, 2, 2]	[0.9998660087585449, 0.012578201480209827, 0.007211355026811361, 0.000809231773018837, 0.0007381559116765857]	[[0.3120605945587158, 0.42435628175735474, 0.5634611248970032, 0.6098098158836365], [0.31169307231903076, 0.4223979711532593, 0.5675699710845947, 0.6125638484954834], [0.31169307231903076, 0.4223979711532593, 0.5675699710845947, 0.6125638484954834], [0.00395791232585907, 0.7240307927131653, 0.12101785093545914, 1.0], [0.33451518416404724, 0.9517626166343689, 0.6575964689254761, 1.0]]
937869c5-e3b8-42d0-a0ef-5fe03e88c26f/0160	[2, 1, 0, 1, 0]	[0.7941603660583496, 0.001272754860110581, 0.001124916598200798, 0.0005973365041427314, 0.0005171866505406797]	[[0.40273821353912354, 0.39544379711151123, 0.4324840307235718, 0.418567955493927], [0.37306123971939087, 0.002516321837902069, 0.6401686072349548, 0.08550228923559189], [0.0, 0.24504157900810242, 0.5286755561828613, 0.884615421295166], [0.42776405811309814, 0.0020024776458740234, 0.7376261949539185, 0.08231353759765625], [0.09602829813957214, 0.3027288615703583, 0.48850521445274353, 0.9748706817626953]]
937869c5-e3b8-42d0-a0ef-5fe03e88c26f/0165	[2, 1, 1, 2, 0]	[0.2620728015899658, 0.004285451956093311, 0.0007615541107952595, 0.0006529864040203393, 0.0005872611072845757]	[[0.4329594373703003, 0.3666715919971466, 0.4636496305465698, 0.3933434784412384], [0.4329594373703003, 0.3666715919971466, 0.4636496305465698, 0.3933434784412384], [0.44876599311828613, 0.005596873350441456, 0.5063956379890442, 0.024536557495594025], [0.3383241891860962, 0.6905636787414551, 0.48437678813934326, 0.8891260623931885], [0.277273952960968, 0.006985444575548172, 0.48494231700897217, 0.027177054435014725]]
78b7c40e-e087-4187-aeb2-b010654308b7/0025	[1, 2, 1, 1, 1]	[0.38435816764831543, 0.0006042334716767073, 0.0005018124356865883, 0.0004108526627533138, 0.0003917801077477634]	[[0.3832739591598511, 0.3308566212654114, 0.46168673038482666, 0.41015875339508057], [0.938473105430603, 0.008084098808467388, 1.0, 0.03804754465818405], [0.25639843940734863, 0.2934032082557678, 0.47735852003097534, 0.4222866892814636], [0.3582863509654999, 0.2923339009284973, 0.46509966254234314, 0.4653717875480652], [0.31334400177001953, 0.32094061374664307, 0.4899868965148926, 0.4311155676841736]]
2a83167d-bba3-402b-a646-0d27569efbd9/0080	[1, 1, 1, 1, 1]	[0.10365158319473267, 0.0013755286345258355, 0.0008563505252823234, 0.0007196207297965884, 0.0006027615745551884]	[[0.272055059671402, 0.35965824127197266, 0.30915066599845886, 0.38486671447753906], [0.26361721754074097, 0.4419192969799042, 0.3017696142196655, 0.4683164060115814], [0.0, 0.7486611604690552, 0.38659679889678955, 0.9888442754745483], [0.12369796633720398, 0.20534613728523254, 0.8954410552978516, 0.8766189813613892], [0.0, 0.4930574595928192, 0.3346319794654846, 0.7925620079040527]]
07fd6b85-0486-4790-ad35-a90a6b79c66c/0216	[2, 2, 2, 2, 1]	[0.8993530869483948, 0.0009540020255371928, 0.0007297334377653897, 0.0005968954064883292, 0.000573911122046411]	[[0.4024464190006256, 0.4050278961658478, 0.4499172866344452, 0.4285893738269806], [0.0012852754443883896, 0.001203017309308052, 0.0484127551317215, 0.032717809081077576], [0.00688592717051506, 0.012288384139537811, 0.034834202378988266, 0.15971079468727112], [0.0004344312474131584, 0.07672321796417236, 0.024776294827461243, 0.19845622777938843], [0.1203448474407196, 0.12274602055549622, 0.8510850667953491, 0.8653262853622437]]
8fe618c9-8ea6-4f82-b634-cfebc8a47122/0030	[2, 2, 2, 2, 2]	[0.9614818692207336, 0.002170536434277892, 0.0009511853568255901, 0.0007506018155254424, 0.000683987804222852]	[[0.3588097393512726, 0.6787243485450745, 0.46666619181632996, 0.7637587189674377], [0.3672199547290802, 0.6967685222625732, 0.47543421387672424, 0.7853643894195557], [0.3323015570640564, 0.6961688995361328, 0.5061987042427063, 0.8060015439987183], [0.36996185779571533, 0.00254923477768898, 0.641661524772644, 0.08974413573741913], [0.3241221308708191, 0.6686605215072632, 0.49573254585266113, 0.776296854019165]]
f171f50d-4781-41b6-bec1-3e7a15e596dc/0089	[1, 1, 0, 2, 2]	[0.8269951343536377, 0.007981577888131142, 0.0019307853654026985, 0.0011190136428922415, 0.0009839545236900449]	[[0.4080360233783722, 0.4129301905632019, 0.4337197244167328, 0.4569051265716553], [0.39846116304397583, 0.3895276188850403, 0.43493562936782837, 0.4532392621040344], [0.4080360233783722, 0.4129301905632019, 0.4337197244167328, 0.4569051265716553], [0.3964672386646271, 0.00047228485345840454, 0.48791202902793884, 0.04718161001801491], [0.0056097544729709625, 0.7144791483879089, 0.12828533351421356, 1.0]]
8e5bfc79-ce93-4752-89f8-ca76db553240/0049	[2, 2, 2, 1, 0]	[0.13611629605293274, 0.07819736748933792, 0.028227075934410095, 0.0032846187241375446, 0.0020845921244472265]	[[0.3749166429042816, 0.8024304509162903, 0.4125833809375763, 0.8300427794456482], [0.38354888558387756, 0.7129369974136353, 0.4140894114971161, 0.7345722913742065], [0.3768623173236847, 0.7692587971687317, 0.4098831117153168, 0.7930294871330261], [0.41746237874031067, 0.30383720993995667, 0.4630078375339508, 0.39677539467811584], [0.16681164503097534, 0.6624414920806885, 0.2545766234397888, 0.7175871133804321]]
65725892-b191-4d0c-831c-5f4f84a3b0a9/0025	[0, 0, 0, 0, 0]	[0.9355533123016357, 0.05799366161227226, 0.011465639807283878, 0.009336368180811405, 0.006477170158177614]	[[0.3771892786026001, 0.7500382661819458, 0.40291571617126465, 0.7644346952438354], [0.3661050796508789, 0.7478947639465332, 0.3900313973426819, 0.7620790004730225], [0.3594669997692108, 0.727780818939209, 0.38326022028923035, 0.7433521747589111], [0.3511362075805664, 0.6920008659362793, 0.3772379159927368, 0.7078847885131836], [0.374181866645813, 0.7326571941375732, 0.40109992027282715, 0.7479768991470337]]
fc26f4db-22c1-49c7-be8d-b769476cdff2/0043	[2, 1, 1, 2, 1]	[0.9295666217803955, 0.002883302280679345, 0.001125411712564528, 0.0007344689220190048, 0.0005204376648180187]	[[0.382943719625473, 0.5214903354644775, 0.4343250095844269, 0.548603892326355], [0.02926294505596161, 0.0041112229228019714, 0.3724273443222046, 0.1723327934741974], [0.3377816677093506, 0.0005340911448001862, 0.8386651277542114, 0.03414187952876091], [0.36905646324157715, 0.9544806480407715, 0.422252357006073, 1.0], [0.382943719625473, 0.5214903354644775, 0.4343250095844269, 0.548603892326355]]
dd49d264-aecf-4d23-92c1-adf35a8ab29b/0069	[0, 1, 0, 1, 2]	[0.9999828338623047, 0.002839228603988886, 0.0010019781766459346, 0.000926835520658642, 0.0007633279310539365]	[[0.0, 0.37282276153564453, 0.6411172151565552, 0.7158108949661255], [0.0, 0.7020224332809448, 0.4157842993736267, 0.9859161376953125], [0.2170189619064331, 0.0035363268107175827, 0.615827739238739, 0.0460263192653656], [0.006382999010384083, 0.8773218989372253, 0.0331907793879509, 0.9851142764091492], [0.006382999010384083, 0.8773218989372253, 0.0331907793879509, 0.9851142764091492]]
07fd6b85-0486-4790-ad35-a90a6b79c66c/0230	[1, 1, 1, 2, 1]	[0.95787113904953, 0.0007755247643217444, 0.0006005506729707122, 0.0005600489675998688, 0.0005387597484514117]	[[0.41984671354293823, 0.9624386429786682, 0.45430177450180054, 0.9964904189109802], [0.41011741757392883, 0.9618774056434631, 0.4438985288143158, 0.9973457455635071], [0.4200538694858551, 0.9173796772956848, 0.4564129412174225, 0.975071132183075], [0.0025603240355849266, 0.08218307793140411, 0.031719714403152466, 0.1990160197019577], [0.5494195222854614, 0.018814891576766968, 0.9991178512573242, 0.5035275220870972]]
8fe618c9-8ea6-4f82-b634-cfebc8a47122/0100	[1, 2, 2, 2, 2]	[0.9989256262779236, 0.00856065284460783, 0.0046541690826416016, 0.0003761371481232345, 0.0003645189863163978]	[[0.3694872260093689, 0.2796943187713623, 0.4894745945930481, 0.38524675369262695], [0.3722645342350006, 0.8921462297439575, 0.4420906603336334, 0.9880807399749756], [0.3866623342037201, 0.9237262606620789, 0.4518263041973114, 1.0], [0.29786136746406555, 0.9179311990737915, 0.591551661491394, 1.0], [0.24725309014320374, 0.8721894025802612, 0.5366569757461548, 1.0]]
53f2206c-7284-413b-86eb-bd9a86f279bb/0126	[1, 1, 2, 2, 2]	[0.9999353885650635, 0.00030842656269669533, 0.00026399962371215224, 0.00023343856446444988, 0.00016362751193810254]	[[0.0, 0.007825285196304321, 0.6966400146484375, 0.8411762714385986], [0.12001684308052063, 0.7487632632255554, 0.9728460311889648, 0.9851617217063904], [0.8575798273086548, 0.9720261096954346, 1.0, 1.0], [0.7729343175888062, 0.9766507148742676, 1.0, 1.0], [0.6809811592102051, 0.9498261213302612, 1.0, 1.0]]
2a279bda-651c-4740-a616-6862aa904c24/0104	[1, 2, 1, 1, 1]	[0.9986322522163391, 0.0004075170145370066, 0.00028552146977744997, 0.00010969869617838413, 0.00010700719576561823]	[[0.3899589776992798, 0.46109041571617126, 0.43613898754119873, 0.48991408944129944], [0.23921114206314087, 0.18635700643062592, 0.3247376084327698, 0.27162104845046997], [0.2799367904663086, 0.40759316086769104, 0.5099712610244751, 0.504564642906189], [0.16404658555984497, 0.20331346988677979, 0.8736490607261658, 0.8753420114517212], [0.34543880820274353, 0.37716078758239746, 0.4541797935962677, 0.5637519955635071]]
047b864f-0753-448b-9483-f990ae41abaf/0063	[1, 0, 0, 0, 2]	[0.9996945858001709, 0.002401883713901043, 0.0020140211563557386, 0.0015905216569080949, 0.0009610843262635171]	[[0.4164370596408844, 0.34900543093681335, 0.4729636609554291, 0.4064062535762787], [0.0, 0.8438519835472107, 0.027363136410713196, 0.930834949016571], [0.0008520279079675674, 0.8771840929985046, 0.03610233962535858, 0.973181426525116], [0.0, 0.9525754451751709, 0.03150509297847748, 0.9979774951934814], [0.017796888947486877, 0.23915229737758636, 0.42538875341415405, 0.7005970478057861]]
047b864f-0753-448b-9483-f990ae41abaf/0043	[1, 2, 2, 1, 2]	[0.08463680744171143, 0.025092869997024536, 0.007458709180355072, 0.002027578419074416, 0.0016248996835201979]	[[0.380886971950531, 0.06830205023288727, 0.43939876556396484, 0.165620356798172], [0.380886971950531, 0.06830205023288727, 0.43939876556396484, 0.165620356798172], [0.021773487329483032, 0.011841177940368652, 0.34930771589279175, 0.4338453710079193], [0.3668612837791443, 0.004942530766129494, 0.4385792016983032, 0.04184373468160629], [0.08950446546077728, 0.015008226037025452, 0.4494776725769043, 0.397243857383728]]
28016933-19b0-4398-a4bb-8362267395ba/0027	[1, 1, 1, 1, 1]	[0.9999974966049194, 0.004696113523095846, 0.0007970173610374331, 0.0007102587260305882, 0.0006743575795553625]	[[0.37055468559265137, 0.48929399251937866, 0.632044792175293, 0.6855931878089905], [0.42816001176834106, 0.005056718364357948, 0.9152658581733704, 0.05601277947425842], [0.03780470788478851, 0.852828860282898, 0.39404839277267456, 0.9967706203460693], [0.42964667081832886, 0.0055391862988471985, 0.7597690224647522, 0.15146711468696594], [0.009942829608917236, 0.6311010718345642, 0.34549590945243835, 0.9959473013877869]]
4d5aa6f5-6d2e-444a-8960-e73c62cde93f/0071	[2, 1, 0, 2, 1]	[0.9995725750923157, 0.007678003050386906, 0.0013990233419463038, 0.0002809187863022089, 0.0002703953650780022]	[[0.3166879117488861, 0.4678609073162079, 0.5352725982666016, 0.6267749071121216], [0.3166879117488861, 0.4678609073162079, 0.5352725982666016, 0.6267749071121216], [0.3166879117488861, 0.4678609073162079, 0.5352725982666016, 0.6267749071121216], [0.29395318031311035, 0.0, 0.728538990020752, 0.03872299939393997], [0.317074179649353, 0.00020718947052955627, 0.795233964920044, 0.03138815239071846]]
f171f50d-4781-41b6-bec1-3e7a15e596dc/0087	[1, 1, 0, 1, 1]	[0.8695668578147888, 0.06612227112054825, 0.0016321190632879734, 0.0011602925369516015, 0.001113101956434548]	[[0.4011896848678589, 0.46889060735702515, 0.4262899160385132, 0.5050668716430664], [0.4000200629234314, 0.4486890733242035, 0.4261689782142639, 0.49267998337745667], [0.4011896848678589, 0.46889060735702515, 0.4262899160385132, 0.5050668716430664], [0.095805823802948, 0.13716214895248413, 0.8662517070770264, 0.8941546082496643], [0.27093029022216797, 0.4389234185218811, 0.5588436722755432, 0.5575243830680847]]
b38d6b73-db94-4345-b313-0aee58588ded/0085	[1, 1, 1, 1, 1]	[0.9997218251228333, 0.0005758247571066022, 0.00045391483581624925, 0.00026902375975623727, 0.00022335394169203937]	[[0.40128040313720703, 0.33795690536499023, 0.47650301456451416, 0.41269803047180176], [0.05952388048171997, 0.19502097368240356, 0.7002198100090027, 0.7560694813728333], [0.0, 0.12361839413642883, 0.5948911309242249, 0.8747270107269287], [0.3377991020679474, 0.0019342415034770966, 0.9124588966369629, 0.03400750085711479], [0.00336514413356781, 0.1237969622015953, 0.4902638792991638, 0.35389649868011475]]
af3ae5e6-27ef-4699-beb3-f2c72831a594/0220	[1, 2, 2, 1, 1]	[1.0, 0.0017896727658808231, 0.0015953393885865808, 0.00036409456515684724, 0.00020939357636962086]	[[0.3448982238769531, 0.40767019987106323, 0.7222408056259155, 0.7113515734672546], [0.2684832811355591, 0.0010085422545671463, 0.5556049942970276, 0.05077740550041199], [0.3031911849975586, 0.0, 0.45882487297058105, 0.03322599083185196], [0.6292845010757446, 0.0, 0.9608473777770996, 0.23623508214950562], [0.1538315713405609, 0.20564532279968262, 0.8692589998245239, 0.8648866415023804]]
d9eaef25-7d75-45e3-9f70-6fb1a11a3456/0041	[1, 2, 1, 1, 1]	[0.9894736409187317, 0.016706090420484543, 0.002652882831171155, 0.000797815213445574, 0.0007033481379039586]	[[0.3956216275691986, 0.5802710056304932, 0.46654269099235535, 0.6337671279907227], [0.3956216275691986, 0.5802710056304932, 0.46654269099235535, 0.6337671279907227], [0.0, 0.007562190294265747, 0.8386659026145935, 0.09434551000595093], [0.0, 0.0, 0.1289364993572235, 0.7344502210617065], [0.026388078927993774, 0.00397481769323349, 0.4011079668998718, 0.151457279920578]]
fc26f4db-22c1-49c7-be8d-b769476cdff2/0169	[2, 2, 2, 2, 2]	[0.9782520532608032, 0.016115110367536545, 0.0033882081042975187, 0.001976379891857505, 0.0012372566852718592]	[[0.4049525260925293, 0.5139150023460388, 0.4407356381416321, 0.5573853850364685], [0.400314062833786, 0.004228333011269569, 0.4495701491832733, 0.04346601665019989], [0.40370824933052063, 0.635761559009552, 0.44084176421165466, 0.6841760277748108], [0.41818299889564514, 0.33007746934890747, 0.4449089467525482, 0.3504326343536377], [0.39955413341522217, 0.9907347559928894, 0.4745393991470337, 0.9997863173484802]]
