guid/image	labels	scores	boxes
60ed87f2-7474-43e2-9d9f-b1072f4a1e39/0090	[2, 1, 1, 1, 1]	[0.9950926303863525, 0.09154168516397476, 0.01894725114107132, 0.0115601671859622, 0.010617757216095924]	[[0.33160173892974854, 0.36916714906692505, 0.4287930727005005, 0.45880651473999023], [0.0, 0.0, 0.41848212480545044, 1.0], [0.0, 0.0, 0.4106408357620239, 0.5262625813484192], [0.01285405270755291, 0.0, 0.7861722111701965, 0.46411386132240295], [0.6416780352592468, 0.0, 1.0, 0.5424070358276367]]
4d5aa6f5-6d2e-444a-8960-e73c62cde93f/0002	[2, 2, 1, 1, 1]	[0.9998942613601685, 0.7834354639053345, 0.1301356703042984, 0.033996034413576126, 0.01656126044690609]	[[0.39666664600372314, 0.38402819633483887, 0.46175724267959595, 0.41658830642700195], [0.39476606249809265, 0.4746691584587097, 0.45667600631713867, 0.4929036498069763], [0.0, 0.0, 0.41159263253211975, 0.7846347093582153], [0.0, 0.38645851612091064, 0.395131379365921, 1.0], [0.0, 0.0, 0.3679478168487549, 0.39998239278793335]]
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0083	[1, 1, 1, 1, 1]	[0.9999879598617554, 0.041328899562358856, 0.025529110804200172, 0.016118209809064865, 0.014757027849555016]	[[0.3717728555202484, 0.8023544549942017, 0.40224894881248474, 0.8370348215103149], [0.0, 0.025231242179870605, 0.37673425674438477, 1.0], [0.0, 0.0, 0.3885534405708313, 0.40034782886505127], [0.0, 0.5355472564697266, 0.3880452811717987, 1.0], [0.008074691519141197, 0.0, 0.5131484270095825, 0.24056249856948853]]
53f2206c-7284-413b-86eb-bd9a86f279bb/0009	[1, 1, 1, 1, 1]	[0.9992608428001404, 0.4934449791908264, 0.06072334200143814, 0.053163979202508926, 0.024390894919633865]	[[0.009174597449600697, 0.011037349700927734, 0.6816883683204651, 0.8535200953483582], [0.0, 0.0, 0.397098571062088, 0.7362170219421387], [0.0, 0.3150940537452698, 0.75566166639328, 0.8351532816886902], [0.08931677043437958, 0.6104650497436523, 0.7886070013046265, 0.9871479272842407], [0.0, 0.5522242188453674, 0.38694730401039124, 1.0]]
894333fe-2f3d-4828-9ea7-8bd4305bfebb/0048	[1, 1, 1, 1, 1]	[0.9999805688858032, 0.08734287321567535, 0.03745093569159508, 0.01497255451977253, 0.010938264429569244]	[[0.4648434817790985, 0.23009514808654785, 0.4969567656517029, 0.27355533838272095], [0.000616124423686415, 0.0, 0.5178831219673157, 0.255046546459198], [0.0, 0.0, 0.42287781834602356, 1.0], [0.0, 0.0, 0.40558502078056335, 0.41678401827812195], [0.011796887032687664, 0.0, 0.6321914196014404, 0.46259865164756775]]
db3d52ee-4a97-41cc-b73d-b5d696f915ea/0027	[1, 1, 1, 1, 1]	[0.9999462366104126, 0.04205672815442085, 0.015719108283519745, 0.01049349457025528, 0.006584346294403076]	[[0.389629989862442, 0.7115050554275513, 0.5022240281105042, 0.7806848287582397], [0.0, 0.0, 0.38411831855773926, 0.5449801087379456], [0.0005751452408730984, 0.6796743869781494, 0.5122542977333069, 1.0], [0.0, 0.2904570698738098, 0.41081830859184265, 1.0], [0.0, 0.5731069445610046, 0.38241150975227356, 1.0]]
bc097e0a-99bf-438d-9826-5ba0f228ea34/0123	[2, 1, 1, 1, 1]	[0.9999082088470459, 0.16267278790473938, 0.07383408397436142, 0.030046463012695312, 0.018196962773799896]	[[0.40891122817993164, 0.4935920834541321, 0.43574056029319763, 0.5127525925636292], [0.0, 0.0, 0.41413944959640503, 1.0], [0.0, 0.5606602430343628, 0.40013593435287476, 1.0], [0.0, 0.6880174875259399, 0.52061527967453, 1.0], [0.0, 0.0, 0.3787195682525635, 0.41065555810928345]]
65d44631-a35a-4315-a509-2cdc695ff0f6/0022	[1, 1, 1, 1, 1]	[0.9999659061431885, 0.04362579062581062, 0.0218537338078022, 0.020574990659952164, 0.014349431730806828]	[[0.37813475728034973, 0.5143744349479675, 0.8300953507423401, 0.9585251212120056], [0.0, 0.055265605449676514, 0.41259682178497314, 1.0], [0.0, 0.5482000708580017, 0.3767164945602417, 1.0], [0.0, 0.0, 0.4004901051521301, 0.6725566387176514], [0.011869183741509914, 0.0, 0.36805057525634766, 0.4045199751853943]]
2a279bda-651c-4740-a616-6862aa904c24/0074	[1, 1, 1, 1, 1]	[0.9999960660934448, 0.09922695904970169, 0.044153470546007156, 0.0235892441123724, 0.016362886875867844]	[[0.3956626355648041, 0.4188864231109619, 0.4287968575954437, 0.44565171003341675], [0.0, 0.0, 0.40078678727149963, 0.5234423875808716], [0.0, 0.0, 0.4031407833099365, 0.9082762598991394], [0.0, 0.797274649143219, 1.0, 1.0], [0.0, 0.711687445640564, 0.7483627796173096, 1.0]]
bc097e0a-99bf-438d-9826-5ba0f228ea34/0152	[1, 1, 1, 1, 1]	[0.9999916553497314, 0.1211186945438385, 0.02556423842906952, 0.02416517771780491, 0.018445385619997978]	[[0.39902210235595703, 0.47481927275657654, 0.4428591728210449, 0.5114259719848633], [0.0, 0.12450119853019714, 0.4209263026714325, 1.0], [0.0, 0.7377454042434692, 0.8855990767478943, 1.0], [0.0, 0.518102765083313, 0.40319859981536865, 1.0], [0.0, 0.0, 0.37842291593551636, 0.4035504460334778]]
c6b38078-47e9-41e4-913a-c082736fb1cf/0096	[2, 1, 1, 1, 1]	[0.999971866607666, 0.030002441257238388, 0.024998320266604424, 0.014925913885235786, 0.011125330813229084]	[[0.37384435534477234, 0.0, 0.516228437423706, 0.14099091291427612], [0.0, 0.0, 0.4228764474391937, 1.0], [0.0, 0.0, 0.40886056423187256, 0.5195907950401306], [0.0, 0.6028464436531067, 0.7207095623016357, 1.0], [0.4864049553871155, 0.7296194434165955, 1.0, 0.9821445345878601]]
f171f50d-4781-41b6-bec1-3e7a15e596dc/0082	[1, 1, 1, 1, 1]	[0.9986324906349182, 0.09895073622465134, 0.07072952389717102, 0.04120604693889618, 0.03445615619421005]	[[0.4813118577003479, 0.4255186915397644, 0.5046777129173279, 0.46836400032043457], [0.0, 0.0, 0.41963648796081543, 0.8128271102905273], [0.0, 0.0, 0.5430315136909485, 0.5292724370956421], [0.0, 0.0, 0.403311163187027, 0.41575002670288086], [0.0012822803109884262, 0.2839822471141815, 0.5308727622032166, 0.8710379600524902]]
084a477e-a429-49bf-9463-f995cd5ea0e5/0018	[1, 1, 1, 1, 1]	[0.9987201690673828, 0.28197184205055237, 0.1649893820285797, 0.09864255785942078, 0.08569230884313583]	[[0.46585142612457275, 0.0, 1.0, 0.14326810836791992], [0.21284347772598267, 0.010913655161857605, 1.0, 0.33233898878097534], [0.1174120232462883, 0.008829772472381592, 0.916631281375885, 0.22542673349380493], [0.016772499307990074, 0.013935238122940063, 0.8725559115409851, 0.4766351878643036], [0.3296338617801666, 0.007166050374507904, 0.9857550859451294, 0.19149255752563477]]
6d179946-a669-4f32-8438-145a0f80886c/0011	[2, 1, 1, 1, 1]	[0.9998717308044434, 0.06190228462219238, 0.03789836913347244, 0.014019027352333069, 0.009366380982100964]	[[0.3712892234325409, 0.6632335186004639, 0.4365191161632538, 0.7455543279647827], [0.0, 0.0, 0.40623798966407776, 0.8175278902053833], [0.0, 0.2546447813510895, 0.4265349805355072, 1.0], [0.0, 0.0, 0.3798779547214508, 0.4072469472885132], [0.0, 0.5401866436004639, 0.40848439931869507, 1.0]]
06acf647-e2e9-4562-aa42-eed217e5bd84/0199	[0, 1, 1, 1, 1]	[0.9999141693115234, 0.028286850079894066, 0.01484627928584814, 0.014717208221554756, 0.010298567824065685]	[[0.08569764345884323, 0.3843550682067871, 0.5720930695533752, 0.6165138483047485], [0.0, 0.5659816265106201, 0.381369024515152, 1.0], [0.0, 0.0, 0.8360265493392944, 0.18403616547584534], [0.0, 0.0744064450263977, 0.5640124678611755, 0.9376032948493958], [0.0, 0.0, 0.4376322627067566, 0.5949293375015259]]
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c/0007	[1, 1, 1, 1, 1]	[0.999968409538269, 0.015687068924307823, 0.012225093320012093, 0.00961949024349451, 0.0086760139092803]	[[0.4036966860294342, 0.38444700837135315, 0.43644434213638306, 0.40786466002464294], [0.0, 0.798976480960846, 0.953308641910553, 1.0], [0.0, 0.6843847632408142, 0.5379295349121094, 1.0], [0.0, 0.0, 0.9083936214447021, 0.1822536140680313], [0.0, 0.6721885204315186, 0.8676213622093201, 1.0]]
dd49d264-aecf-4d23-92c1-adf35a8ab29b/0047	[0, 1, 1, 1, 1]	[0.9999426603317261, 0.024841058999300003, 0.01240268163383007, 0.009559025056660175, 0.009513935074210167]	[[0.05646567791700363, 0.4270559251308441, 0.5106251239776611, 0.5975030660629272], [0.0, 0.0, 0.38538405299186707, 0.4181361794471741], [0.0, 0.5264384746551514, 0.3882218599319458, 1.0], [0.007327389903366566, 0.0, 0.7000889778137207, 0.17038661241531372], [0.0, 0.06087622046470642, 0.3870089650154114, 0.9704829454421997]]
65d44631-a35a-4315-a509-2cdc695ff0f6/0014	[1, 1, 1, 1, 1]	[0.9999885559082031, 0.0845952033996582, 0.06380361318588257, 0.04475997015833855, 0.030568940564990044]	[[0.3922835886478424, 0.2987261414527893, 0.7954277396202087, 0.6409462690353394], [0.0, 0.0, 0.3784174919128418, 0.9511535167694092], [0.0, 0.0, 0.35972800850868225, 0.3561604619026184], [0.013834708370268345, 0.2597561478614807, 0.4120461046695709, 1.0], [0.0, 0.5313436985015869, 0.39193660020828247, 1.0]]
8b2d3265-8b38-439d-86e9-92dccfee4cb5/0034	[1, 1, 1, 1, 1]	[0.9999861717224121, 0.11063168197870255, 0.01883477345108986, 0.014602400362491608, 0.012626721523702145]	[[0.4085538983345032, 0.46467289328575134, 0.45134443044662476, 0.5163777470588684], [0.0, 0.0, 0.4267193377017975, 0.8323048949241638], [0.0, 0.38659942150115967, 0.4249003231525421, 1.0], [0.0, 0.0, 0.38848909735679626, 0.3813824951648712], [0.017706917598843575, 0.0, 0.5379595160484314, 0.26190629601478577]]
483efc67-5354-4368-bcdb-f51559dda379/0083	[1, 1, 1, 1, 1]	[0.9999847412109375, 0.01584278792142868, 0.013729631900787354, 0.01176667120307684, 0.006489234510809183]	[[0.07408036291599274, 0.17290249466896057, 0.9301148653030396, 0.7212684154510498], [0.0, 0.5465734004974365, 0.9226587414741516, 0.9857869148254395], [0.0, 0.5414072275161743, 0.6101658940315247, 1.0], [0.0, 0.7517515420913696, 0.8501400351524353, 1.0], [0.0, 0.0, 1.0, 0.18390387296676636]]
2a279bda-651c-4740-a616-6862aa904c24/0165	[1, 1, 1, 1, 1]	[0.9999734163284302, 0.053233031183481216, 0.01694636419415474, 0.007783547043800354, 0.006056466139853001]	[[0.28152281045913696, 0.3476391136646271, 0.6907691955566406, 0.6039416790008545], [0.0, 0.0, 0.41960960626602173, 1.0], [0.0, 0.0, 0.4019012451171875, 0.528220534324646], [0.0, 0.7487236261367798, 0.8913770914077759, 1.0], [0.0, 0.0, 0.8527134656906128, 0.4726680517196655]]
e47d46c4-05cd-490d-9aaf-bce1d11d21be/0078	[1, 1, 1, 1, 1]	[0.9999915361404419, 0.023201731964945793, 0.01491264346987009, 0.013718197122216225, 0.011250913143157959]	[[0.3770444989204407, 0.3617504835128784, 0.44892433285713196, 0.4350813627243042], [0.0, 0.0, 0.376585990190506, 0.5224774479866028], [0.0, 0.7966195344924927, 0.7614074945449829, 1.0], [0.0, 0.546189546585083, 0.43338122963905334, 1.0], [0.0, 0.0, 1.0, 0.18950118124485016]]
c6b38078-47e9-41e4-913a-c082736fb1cf/0103	[2, 1, 1, 1, 1]	[0.9964441657066345, 0.03746512532234192, 0.015540468506515026, 0.011633806861937046, 0.011057954281568527]	[[0.39857712388038635, 0.5072450041770935, 0.4204142093658447, 0.5212932229042053], [0.0, 0.0, 0.4045615792274475, 0.9749833345413208], [0.0, 0.0, 0.3932543396949768, 0.5352815389633179], [0.0, 0.5731174945831299, 0.38075172901153564, 1.0], [0.0, 0.0, 0.51346355676651, 0.27009671926498413]]
fc26f4db-22c1-49c7-be8d-b769476cdff2/0188	[2, 1, 1, 1, 1]	[0.9998893737792969, 0.09231358766555786, 0.03934786096215248, 0.02062838152050972, 0.010429883375763893]	[[0.30768531560897827, 0.9315639734268188, 0.48289385437965393, 0.9983936548233032], [0.0, 0.5477092266082764, 0.38149645924568176, 1.0], [0.006046636495739222, 0.9206569790840149, 0.03025156632065773, 0.9956266283988953], [0.0, 0.0, 0.3978140652179718, 0.41169869899749756], [0.023438123986124992, 0.0, 0.5239319801330566, 0.25638437271118164]]
06acf647-e2e9-4562-aa42-eed217e5bd84/0198	[0, 1, 1, 1, 1]	[0.9999440908432007, 0.028443150222301483, 0.018637534230947495, 0.011213652789592743, 0.011061159893870354]	[[0.07688364386558533, 0.38152602314949036, 0.5663824081420898, 0.616240918636322], [0.0, 0.05889922380447388, 0.5521444082260132, 0.9198272824287415], [0.0, 0.0, 0.9988781809806824, 0.19288483262062073], [0.0, 0.0, 0.3987385928630829, 0.4230442941188812], [0.0, 0.5401322245597839, 0.38827481865882874, 1.0]]
937869c5-e3b8-42d0-a0ef-5fe03e88c26f/0063	[2, 1, 1, 1, 1]	[0.9999793767929077, 0.08654707670211792, 0.025992218405008316, 0.022694343701004982, 0.020407026633620262]	[[0.38561758399009705, 0.4721461534500122, 0.41585487127304077, 0.49813252687454224], [0.0, 0.0, 0.4216465950012207, 1.0], [0.0, 0.5320006608963013, 0.4083824157714844, 1.0], [0.0, 0.0, 0.39727818965911865, 0.41063743829727173], [0.0, 0.0, 1.0, 0.19743035733699799]]
fc26f4db-22c1-49c7-be8d-b769476cdff2/0096	[2, 1, 1, 1, 1]	[0.9999052286148071, 0.07524026185274124, 0.02741960436105728, 0.02232929691672325, 0.01404650043696165]	[[0.3937869668006897, 0.4906907081604004, 0.4246850609779358, 0.5192052125930786], [0.0, 0.13141760230064392, 0.43979814648628235, 1.0], [0.0, 0.0, 0.421743243932724, 0.5199209451675415], [0.0, 0.5287104845046997, 0.5231640934944153, 0.9846572875976562], [0.0007903402438387275, 0.0, 0.5181090235710144, 0.25850677490234375]]
a4e74f16-eed6-4eb8-9911-51e0d288cd29/0043	[1, 1, 1, 1, 1]	[0.9996094107627869, 0.2892305552959442, 0.06436081975698471, 0.02934948354959488, 0.022549353539943695]	[[0.3937613070011139, 0.3780748248100281, 0.42247623205184937, 0.41024249792099], [0.392202764749527, 0.37378257513046265, 0.4270439147949219, 0.42432528734207153], [0.0, 0.0, 0.4058433175086975, 0.5210999250411987], [0.0, 0.0, 0.44111233949661255, 1.0], [0.020533885806798935, 0.0, 0.5547699332237244, 0.3748888373374939]]
8b2d3265-8b38-439d-86e9-92dccfee4cb5/0000	[2, 1, 1, 1, 1]	[0.9999192953109741, 0.14988578855991364, 0.10377669334411621, 0.054481957107782364, 0.027020152658224106]	[[0.3976007103919983, 0.3365015983581543, 0.43293496966362, 0.36292701959609985], [0.0, 0.0, 0.4056348204612732, 0.7406051158905029], [0.0, 0.011375069618225098, 0.378906786441803, 1.0], [0.0, 0.0, 0.3754824697971344, 0.4121440052986145], [0.0, 0.5244214534759521, 0.5738603472709656, 1.0]]
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0059	[1, 1, 1, 1, 1]	[0.9999736547470093, 0.06418631225824356, 0.04933804273605347, 0.01568576507270336, 0.013409439474344254]	[[0.41368991136550903, 0.47782808542251587, 0.4361736476421356, 0.49610191583633423], [0.0, 0.0, 0.5201494693756104, 0.40169090032577515], [0.0028835858684033155, 0.0, 0.5027207732200623, 0.2563055157661438], [0.0, 0.0, 0.40784409642219543, 1.0], [0.0, 0.7095580697059631, 0.9132722020149231, 0.9968741536140442]]
8fe618c9-8ea6-4f82-b634-cfebc8a47122/0007	[1, 1, 1, 1, 1]	[0.9999922513961792, 0.04480714723467827, 0.019191646948456764, 0.01373292226344347, 0.013271555304527283]	[[0.41107994318008423, 0.4694620966911316, 0.5107016563415527, 0.5619882941246033], [0.0, 0.0, 0.3794785737991333, 0.4015955924987793], [0.0, 0.6752249002456665, 0.5370576977729797, 1.0], [0.013048148714005947, 0.0, 0.4318612515926361, 0.09427638351917267], [0.0, 0.5955774784088135, 0.8735466599464417, 1.0]]
06acf647-e2e9-4562-aa42-eed217e5bd84/0067	[0, 1, 1, 1, 1]	[0.9999594688415527, 0.04756007716059685, 0.045445263385772705, 0.04256366938352585, 0.0203345138579607]	[[0.058148860931396484, 0.3721798062324524, 0.5709701180458069, 0.6210004091262817], [0.0, 0.0, 0.38505277037620544, 0.412835031747818], [0.0, 0.054129838943481445, 0.5334926843643188, 0.9092427492141724], [0.0, 0.0, 0.5190772414207458, 0.2556490898132324], [0.0, 0.0, 0.7095634937286377, 0.18773505091667175]]
dd49d264-aecf-4d23-92c1-adf35a8ab29b/0096	[0, 1, 1, 2, 1]	[0.999931812286377, 0.04347386583685875, 0.03508688136935234, 0.02356470189988613, 0.015090083703398705]	[[0.008006067015230656, 0.24372313916683197, 0.7163054943084717, 0.7245904803276062], [0.0, 0.7761121988296509, 0.8143196105957031, 1.0], [0.0, 0.6053311824798584, 0.7064424157142639, 1.0], [0.0, 0.2598065733909607, 0.739852786064148, 0.7134312391281128], [0.04100922867655754, 0.0, 0.6969339847564697, 0.24945446848869324]]
4d5aa6f5-6d2e-444a-8960-e73c62cde93f/0110	[0, 1, 1, 1, 1]	[0.9864873290061951, 0.10761383920907974, 0.10286693274974823, 0.044571444392204285, 0.020269542932510376]	[[0.3757952153682709, 0.7409993410110474, 0.4047650396823883, 0.786135196685791], [0.0006267622229643166, 0.0, 0.41079407930374146, 0.8949148654937744], [0.37975695729255676, 0.7417190670967102, 0.4055599272251129, 0.7852725386619568], [0.0, 0.0, 0.3850959539413452, 0.4007638692855835], [0.0, 0.5480229258537292, 0.4065328538417816, 1.0]]
435ebc5b-40e8-401c-9816-8f584427f82c/0118	[1, 1, 1, 1, 1]	[0.9999719858169556, 0.11726834625005722, 0.023743676021695137, 0.022331148386001587, 0.016780933365225792]	[[0.39401593804359436, 0.8120197057723999, 0.4800352156162262, 0.8923783302307129], [0.0, 0.0, 0.38074159622192383, 0.5410572290420532], [0.0, 0.37611904740333557, 0.4110657274723053, 1.0], [0.001650171703658998, 0.0, 0.6689215898513794, 0.6708486080169678], [0.0, 0.0, 0.5542463660240173, 0.42170748114585876]]
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0099	[1, 1, 1, 1, 1]	[0.9999910593032837, 0.028010983020067215, 0.022720998153090477, 0.021252211183309555, 0.0210399329662323]	[[0.3499085605144501, 0.33429476618766785, 0.667517364025116, 0.578296422958374], [0.0, 0.06304693222045898, 0.39408090710639954, 1.0], [0.0, 0.0, 0.3722851574420929, 0.41220760345458984], [0.0, 0.5497761368751526, 0.3834642171859741, 1.0], [0.0, 0.3437672555446625, 0.8077741861343384, 1.0]]
6d179946-a669-4f32-8438-145a0f80886c/0023	[2, 1, 1, 1, 1]	[0.9999842643737793, 0.04372090473771095, 0.0154548529535532, 0.011735904030501842, 0.005259017460048199]	[[0.1965012401342392, 0.0, 0.6299120187759399, 0.33696073293685913], [0.0, 0.25544479489326477, 0.42634278535842896, 1.0], [0.0, 0.5413210391998291, 0.40712493658065796, 1.0], [0.0, 0.0, 0.43203994631767273, 0.7751268148422241], [0.21801188588142395, 0.0032455772161483765, 0.6487685441970825, 0.3384162187576294]]
8b2d3265-8b38-439d-86e9-92dccfee4cb5/0186	[1, 1, 1, 1, 1]	[0.9998959302902222, 0.09963595867156982, 0.09266553819179535, 0.02668645791709423, 0.023952078074216843]	[[0.3901287317276001, 0.941795825958252, 0.4815678298473358, 0.9996210336685181], [0.0, 0.0, 0.4143148362636566, 0.5639135837554932], [0.0, 0.16825497150421143, 0.41332733631134033, 1.0], [0.0033643869683146477, 0.0, 0.5081425309181213, 0.24752601981163025], [0.0, 0.0, 1.0, 0.1819808930158615]]
a4e74f16-eed6-4eb8-9911-51e0d288cd29/0035	[1, 1, 1, 1, 1]	[0.9999895095825195, 0.07941370457410812, 0.06895355135202408, 0.019961560145020485, 0.011005301959812641]	[[0.3606140911579132, 0.5746858716011047, 0.4344273805618286, 0.6838414072990417], [0.0, 0.043504178524017334, 0.3865292966365814, 1.0], [0.0, 0.5113003849983215, 0.5012830495834351, 0.97740238904953], [0.0, 0.0, 0.7404437065124512, 0.180064857006073], [0.0, 0.0, 0.3778359889984131, 0.3939208388328552]]
8fe618c9-8ea6-4f82-b634-cfebc8a47122/0073	[1, 1, 1, 1, 1]	[0.9999923706054688, 0.10595355927944183, 0.036080677062273026, 0.014036005362868309, 0.007711460813879967]	[[0.4042014479637146, 0.0008570551872253418, 0.6052228808403015, 0.13599665462970734], [0.0, 0.0, 0.49879297614097595, 0.24740707874298096], [0.0, 0.0, 0.37099578976631165, 0.40290626883506775], [0.0, 0.0, 0.6887293457984924, 0.4696415364742279], [0.0, 0.5384342074394226, 0.40224969387054443, 1.0]]
894333fe-2f3d-4828-9ea7-8bd4305bfebb/0010	[1, 1, 1, 1, 1]	[0.9999897480010986, 0.023777248337864876, 0.014947013929486275, 0.013333536684513092, 0.012926381081342697]	[[0.4064096510410309, 0.469684362411499, 0.4463216960430145, 0.5035264492034912], [0.0, 0.0, 0.44198694825172424, 0.9051178693771362], [0.0, 0.0, 0.727660059928894, 0.2102753221988678], [0.019811654463410378, 0.03613549470901489, 0.5531297326087952, 0.6185339093208313], [0.0, 0.0, 0.5409850478172302, 0.37788745760917664]]
4d5aa6f5-6d2e-444a-8960-e73c62cde93f/0153	[2, 1, 1, 1, 1]	[0.9999394416809082, 0.0709301084280014, 0.030641447752714157, 0.028234586119651794, 0.016451343894004822]	[[0.3680557608604431, 0.28606370091438293, 0.4153054356575012, 0.32481297850608826], [0.0, 0.0, 0.4210934638977051, 0.7218721508979797], [0.0, 0.5313590168952942, 0.3952712118625641, 1.0], [0.0, 0.6685212850570679, 0.5063852667808533, 1.0], [0.0, 0.0, 0.39759770035743713, 0.39595451951026917]]
b38d6b73-db94-4345-b313-0aee58588ded/0042	[1, 1, 1, 1, 1]	[0.9999961853027344, 0.07689989358186722, 0.060027800500392914, 0.024448882788419724, 0.014969449490308762]	[[0.3909657299518585, 0.3773547410964966, 0.4380013942718506, 0.42510199546813965], [0.0, 0.0, 0.4325049817562103, 0.7280905842781067], [8.949293260229751e-05, 0.06551384925842285, 0.43736591935157776, 1.0], [0.0, 0.0, 0.4203047454357147, 0.4328552186489105], [0.0, 0.0, 0.749794602394104, 0.19443517923355103]]
